OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
israchz091121A	24	lGP053305.MP4	18344	rGP053661.MP4	17124	49.47832	Time seabed	43.41754	154.55274	4.43280	4.76490	3675.45449	15.82807	13.69091	30.73724	-19.48659	1002.29658	-3536.09778	Siganidae	Siganus	rivulatus	4545	1	AD	Passing			
israchz091121A	25	lGP053305.MP4	18344	rGP053661.MP4	17124	49.47832	Time seabed	43.41754	146.95742	4.12862	4.41089	4323.66062	5.08530	7.19821	4.97912	379.88054	-50.66112	-4306.64200	Siganidae	Siganus	rivulatus	4545	1	AD	Passing			
israchz091121A	26	lGP053305.MP4	18344	rGP053661.MP4	17124	49.47832	Time seabed	43.41754	158.21797	28.33534	5.09518	5281.29958	1.58683	54.33696	16.98813	88.64663	116.32103	-5279.27424	Siganidae	Siganus	rivulatus	4545	1	AD	Passing			
israchz091121A	27	lGP053305.MP4	18344	rGP053661.MP4	17124	49.47832	Time seabed	43.41754	216.87578	23.85358	5.86091	4737.43252	3.41580	55.42729	9.07416	-179.25346	218.03923	-4729.01617	Siganidae	Siganus	rivulatus	4545	1	AD	Passing			
israchz091121B	0	lGP014915.MP4	30274	rGP028416.MP4	101	17.29339	Time seabed	9.88905	205.21975	2.10162	2.59345	2453.21033	15.96518	1.58056	1.84008	601.00416	-306.75613	-2358.58763	Fistulariidae	Fistularia	commersonii	5444	1	J	Passing			
israchz091121B	1	lGP024915.MP4	29799	rGP028416.MP4	31546	26.03684	Time seabed	18.63250	97.11340	3.17576	0.65254	2312.83059	28.53458	13.13479	4.00323	-1047.75920	-350.44912	-2031.88864	Sparidae	Pagellus	acarne	889	1	AD	Passing			
israchz091121B	2	lGP024915.MP4	30007	rGP028416.MP4	31754	26.09468	Time seabed	18.69034	75.27093	2.47039	2.09318	1775.15993	31.63247	35.96466	1.82738	-867.40550	-338.22664	-1511.42423	Sparidae	Pagellus	acarne	889	1	AD	Passing			
israchz091121B	3	lGP034915.MP4	15752	rGP038416.MP4	17499	31.00653	Time seabed	23.60219	127.45818	1.71435	0.06365	1560.96214	15.35171	28.10601	9.08326	-380.10982	-162.15955	-1505.26529	Sparidae	Pagrus	caeruleostictus	4540	1	J	Passing			
israchz091121B	4	lGP034915.MP4	15752	rGP038416.MP4	17499	31.00653	Time seabed	23.60219	125.50780	2.98897	0.34964	1638.09007	24.36172	66.43437	9.16529	-634.71506	-231.76397	-1492.23367	Sparidae	Pagrus	caeruleostictus	4540	1	J	Passing			
israchz091121B	5	lGP034915.MP4	15864	rGP038416.MP4	17611	31.03767	Time seabed	23.63333	119.89333	1.94152	1.29574	1696.40346	27.05093	21.71017	9.14984	-757.09364	-148.36665	-1510.82138	Sparidae	Pagrus	caeruleostictus	4540	1	J	Passing			
israchz091121B	6	lGP034915.MP4	15889	rGP038416.MP4	17636	31.04462	Time seabed	23.64028	122.11355	0.84288	1.04057	1329.24913	16.08621	9.85197	16.78144	-325.38317	-172.56949	-1277.20351	Sparidae	Pagrus	caeruleostictus	4540	1	J	Passing			
israchz091121B	8	lGP064915.MP4	20668	rGP068416.MP4	22415	59.00005	Time seabed	51.59571	111.95237	3.38582	0.56316	1769.78677	14.24981	53.83782	1.85999	-434.51534	-31.18676	-1715.33350	Tetraodontidae	Lagocephalus	suezensis	55076	1	AD	Passing			
israchz091121B	9	lGP064915.MP4	20691	rGP068416.MP4	22438	59.00645	Time seabed	51.60211	143.31482	2.95207	3.47249	2540.19329	12.46807	15.46677	0.82084	543.87955	70.39601	-2480.28655	Tetraodontidae	Lagocephalus	suezensis	55076	1	AD	Passing			
israchz091121B	10	lGP064915.MP4	20691	rGP068416.MP4	22438	59.00645	Time seabed	51.60211	102.64493	2.91763	3.40984	2069.21754	9.52041	28.78906	2.54188	342.04780	11.65958	-2040.71766	Tetraodontidae	Lagocephalus	suezensis	55076	1	AD	Passing			
israchz091121B	11	lGP064915.MP4	20691	rGP068416.MP4	22438	59.00645	Time seabed	51.60211	96.03953	1.11726	1.04995	1242.73237	10.32641	28.80342	15.42059	-178.36794	-133.45404	-1222.60323	Tetraodontidae	Lagocephalus	suezensis	55076	1	AD	Passing			
israchz091121B	12	lGP064915.MP4	20691	rGP068416.MP4	22438	59.00645	Time seabed	51.60211	125.66499	1.33793	1.11884	1443.38761	11.77698	23.72806	7.63464	-284.86644	-75.09959	-1413.00353	Tetraodontidae	Lagocephalus	suezensis	55076	1	AD	Passing			
israchz091121B	13	lGP064915.MP4	20691	rGP068416.MP4	22438	59.00645	Time seabed	51.60211	100.32700	2.70257	1.08220	1635.48239	0.60745	47.07466	2.64377	8.94183	14.85537	-1635.39047	Tetraodontidae	Lagocephalus	suezensis	55076	1	AD	Passing			
israchz091121B	15	lGP064915.MP4	20756	rGP068416.MP4	22503	59.02452	Time seabed	51.62018	117.14458	0.91420	1.02140	1285.93489	12.91578	16.68547	11.14041	-261.76383	-118.72629	-1253.40030	Tetraodontidae	Lagocephalus	suezensis	55076	1	AD	Passing			
israchz091121B	16	lGP064915.MP4	20835	rGP068416.MP4	22582	59.04649	Time seabed	51.64215	77.82729	0.91631	0.74282	1432.82814	16.86673	6.01867	0.15439	-367.27626	-194.78138	-1371.19103	Tetraodontidae	Lagocephalus	suezensis	55076	1	AD	Passing			
israchz091121B	17	lGP064915.MP4	20931	rGP068416.MP4	22678	59.07318	Time seabed	51.66884	120.28106	1.04451	1.47435	1651.80968	13.24662	0.22440	4.00930	-375.88730	-44.39956	-1607.85964	Tetraodontidae	Lagocephalus	suezensis	55076	1	AD	Passing			
israchz091121B	18	lGP074915.MP4	15856	rGP078416.MP4	17603	66.53758	Time seabed	59.13324	106.71027	1.69263	1.43848	1685.72602	23.05818	18.30206	1.30679	-593.00964	-290.27193	-1551.04932	Tetraodontidae	Torquigener	flavimaculosus	26639	1	AD	Feeding			
israchz091121B	19	lGP074915.MP4	31509	rGP088416.MP4	1336	70.88999	Time extra	3.40312	147.13639	0.60983	1.43709	1325.32891	7.50433	0.43198	4.00032	-28.03998	-170.80309	-1313.97747	Tetraodontidae	Lagocephalus	sceleratus	4761	1	J	Passing			
israchz091121B	20	lGP084915.MP4	12708	rGP088416.MP4	14455	74.53780	Time extra	7.05093	397.65402	0.76490	0.76747	1247.95991	5.82921	11.98009	0.05307	-27.62253	-123.70055	-1241.50678	Tetraodontidae	Lagocephalus	guentheri	28209	1	AD	Passing			
israchz091121C	0	lGP033306.MP4	23424	rGP033662.MP4	24584	33.13977	Time seabed	27.12265	401.40573	1.28913	0.63683	1348.02764	22.87539	21.94578	2.56187	-507.02724	-132.35011	-1242.00859	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
israchz091121C	1	lGP033306.MP4	23618	rGP033662.MP4	24778	33.19372	Time seabed	27.17659	548.17314	1.48278	1.42739	1282.48246	14.11403	36.11127	4.56706	291.36484	113.62523	-1243.76731	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
israchz091121C	2	lGP033306.MP4	23670	rGP033662.MP4	24830	33.20818	Time seabed	27.19105	430.02430	1.41418	0.32899	1060.10057	10.01166	56.65979	2.82730	-170.62627	-69.65675	-1043.95777	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
israchz091121C	3	lGP033306.MP4	23685	rGP033662.MP4	24845	33.21235	Time seabed	27.19522	371.84516	0.43512	1.80056	824.25796	1.39980	5.89872	4.28616	18.98939	-6.69641	-824.01198	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
israchz091121C	4	lGP033306.MP4	23788	rGP033662.MP4	24948	33.24099	Time seabed	27.22386	349.20744	0.78574	2.37813	1455.61086	7.21941	5.54144	7.30149	104.19380	-150.35093	-1444.07106	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
israchz091121C	5	lGP053306.MP4	12816	rGP053662.MP4	13976	47.94123	Time seabed	41.92410	363.86106	3.54855	2.98372	2759.97792	20.17677	6.32603	11.41518	-950.17249	58.39331	-2590.60621	Carangidae	Seriola	dumerili	1005	1	AD	Passing			
israchz091121C	6	lGP053306.MP4	12816	rGP053662.MP4	13976	47.94123	Time seabed	41.92410	312.40575	1.62708	2.18004	2351.84071	8.82766	4.66695	6.06480	-356.81057	54.31146	-2323.98176	Carangidae	Seriola	dumerili	1005	1	AD	Passing			
israchz091121C	7	lGP053306.MP4	12816	rGP053662.MP4	13976	47.94123	Time seabed	41.92410	336.35134	1.20060	1.06767	2377.84193	2.71630	1.51390	4.32786	94.02914	-62.10458	-2375.17027	Carangidae	Seriola	dumerili	1005	1	AD	Passing			
israchz091121D	0	lGP014916.MP4	9657	rGP018417.MP4	11020	11.56072	Time seabed	4.86097	88.08373	2.17074	1.10702	2005.43146	20.31378	19.90822	4.49468	-506.77820	-477.36924	-1880.70461	Nemipteridae	Nemipterus	randalli	5852	1	AD	Passing			
israchz091121D	1	lGP014916.MP4	9863	rGP018417.MP4	11226	11.61800	Time seabed	4.91825	58.08450	0.91537	1.29966	1571.79154	16.91386	8.83439	8.24656	-210.48611	-405.96427	-1503.80094	Nemipteridae	Nemipterus	randalli	5852	1	AD	Passing			
israchz091121D	5	lGP014916.MP4	9925	rGP018417.MP4	11288	11.63523	Time seabed	4.93549	73.20116	0.75086	1.26111	1424.08373	20.16455	4.63563	3.66997	238.97508	-428.81250	-1336.79662	Nemipteridae	Nemipterus	randalli	5852	1	AD	Passing			
israchz091121D	6	lGP014916.MP4	9928	rGP018417.MP4	11291	11.63607	Time seabed	4.93632	115.64998	1.89013	2.23310	1797.14883	22.12518	22.80425	2.97977	498.19834	-458.19393	-1664.81250	Nemipteridae	Nemipterus	randalli	5852	1	AD	Passing			
israchz091121D	8	lGP074916.MP4	20206	rGP078417.MP4	21569	67.74712	Time seabed	61.04738	159.57077	1.95384	0.98881	1726.60098	17.24779	26.21460	3.47300	-397.14799	-323.05035	-1648.95812	Tetraodontidae	Lagocephalus	suezensis	55076	1	AD	Passing			
israchz091121E	1	lGP013307.MP4	13991	rGP013663.MP4	14999	12.76581	Time seabed	5.86308	91.02930	0.94692	1.88374	1685.64485	19.08541	5.53254	3.30986	262.36588	-484.71625	-1592.98866	Nemipteridae	Nemipterus	randalli	5852	1	AD	Passing			
israchz091121E	2	lGP073307.MP4	5935	rGP073663.MP4	6943	63.77899	Time seabed	56.87626	576.45071	0.98330	3.73634	1381.39406	7.70849	14.69891	21.05217	-183.46441	-25.94997	-1368.91087	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
israchz091121F	0	lGP044917.MP4	28901	rGP048418.MP4	30603	43.53822	Time seabed	34.84259	119.08352	2.70894	1.65346	1882.21036	18.89014	35.41644	2.53031	-359.60201	-491.95882	-1780.83653	Nemipteridae	Nemipterus	randalli	5852	1	AD	Passing			
israchz091121F	1	lGP044917.MP4	29427	rGP048418.MP4	31129	43.68447	Time seabed	34.98884	57.76674	4.21006	3.85642	2181.83054	30.29105	53.56807	3.72558	-970.51680	-518.84103	-1883.95479	Nemipteridae	Nemipterus	randalli	5852	1	AD	Passing			
israchz091121F	2	lGP044917.MP4	30149	rGP048418.MP4	31851	43.88523	Time seabed	35.18960	93.61671	2.33855	3.68239	1945.93022	31.01489	17.95516	1.38516	-972.53940	-243.92111	-1667.72721	Nemipteridae	Nemipterus	randalli	5852	1	AD	Passing			
israchz091121G	1	lGP033308.MP4	10322	rGP033664.MP4	11323	29.49669	Time seabed	20.62116	162.23352	0.96117	4.55788	1883.27561	15.27483	3.03829	3.90294	186.39511	-459.80362	-1816.74558	Nemipteridae	Nemipterus	randalli	5852	1	AD	Passing			
israchz091121G	3	lGP073308.MP4	15265	rGP073664.MP4	16266	66.37325	Time seabed	57.49772	142.26219	2.99669	0.37639	1974.98694	28.29608	34.67100	1.15284	831.90459	-429.42203	-1738.99536	Sparidae	Dentex	maroccanus	4538	1	AD	Passing			
israchz091121G	4	lGP073308.MP4	15296	rGP073664.MP4	16297	66.38187	Time seabed	57.50634	116.75867	2.64006	3.15350	2056.40245	32.22514	19.92108	13.74987	997.92272	-454.55366	-1739.63279	Sparidae	Dentex	maroccanus	4538	1	AD	Passing			
israchz091121H	0	lGP024918.MP4	6278	rGP028419.MP4	8502	19.49670	Time seabed	16.27404	353.99303	2.21507	3.59934	3069.25544	8.42344	3.80282	2.33912	372.90976	251.16880	-3036.14583	Carangidae	Seriola	dumerili	1005	1	AD	Passing			
israchz091121H	1	lGP024918.MP4	6278	rGP028419.MP4	8502	19.49670	Time seabed	16.27404	314.22204	2.03364	1.91984	3373.93844	2.35243	4.73215	1.74140	39.51940	132.72848	-3371.09507	Carangidae	Seriola	dumerili	1005	1	AD	Passing			
israchz091121H	2	lGP024918.MP4	6278	rGP028419.MP4	8502	19.49670	Time seabed	16.27404	339.97108	2.65636	0.92144	2800.02616	5.49835	11.87210	0.16548	-245.60386	-107.97436	-2787.14312	Carangidae	Seriola	dumerili	1005	1	AD	Passing			
israchz091121H	3	lGP024918.MP4	22158	rGP028419.MP4	24382	23.91222	Time seabed	20.68956	367.35567	3.05451	1.61512	1933.73239	13.02756	35.48412	3.50543	-422.32291	107.95134	-1883.96148	Balistidae	Balistes	capriscus	7327	1	AD	Passing			
israchz091121H	4	lGP034918.MP4	27133	rGP038419.MP4	29357	34.17108	Time seabed	30.94842	386.07357	2.93024	0.94356	2140.93832	22.24145	24.85581	1.38987	745.60843	317.43322	-1981.64606	Carangidae	Caranx	crysos	1933	1	AD	Passing			
israchz091121H	5	lGP034918.MP4	27246	rGP038419.MP4	29470	34.20250	Time seabed	30.97984	323.92606	10.49173	8.45657	4086.61534	22.34928	23.78645	3.85957	1546.35218	153.40646	-3779.64103	Carangidae	Caranx	crysos	1933	1	AD	Passing			
israchz091121H	7	lGP034918.MP4	27347	rGP038419.MP4	29571	34.23059	Time seabed	31.00792	362.08638	8.70486	3.18194	3240.79965	23.25690	42.72045	5.78176	1084.62702	679.02418	-2977.46415	Carangidae	Caranx	crysos	1933	1	AD	Passing			
israchz091121H	9	lGP034918.MP4	27552	rGP038419.MP4	29776	34.28759	Time seabed	31.06492	405.63789	19.34306	8.68578	4729.26597	25.31770	48.91017	8.99569	1813.33278	895.52506	-4275.02230	Carangidae	Caranx	crysos	1933	1	AD	Passing			
israchz091121H	10	lGP044918.MP4	29739	rGP058419.MP4	43	43.77123	Time seabed	40.54856	352.94125	10.75458	1.40672	3223.33462	21.04306	56.12442	0.23195	-1150.05255	130.21867	-3008.37303	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
israchz091121H	11	lGP044918.MP4	29739	rGP058419.MP4	43	43.77123	Time seabed	40.54856	387.61478	1.04584	0.72489	1238.55010	4.70702	24.12775	0.92407	-2.47587	-101.60599	-1234.37289	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
israchz091121H	12	lGP044918.MP4	29739	rGP058419.MP4	43	43.77123	Time seabed	40.54856	532.20081	7.22762	1.22487	2841.21060	2.76883	41.40623	4.74623	-106.49190	86.58340	-2837.89367	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
israchz091121H	13	lGP044918.MP4	29770	rGP058419.MP4	74	43.77985	Time seabed	40.55718	505.30337	6.22659	4.78734	2325.10213	26.63608	86.65135	8.80990	-1038.99947	-84.06449	-2078.34386	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
israchz091121H	14	lGP044918.MP4	29818	rGP058419.MP4	122	43.79319	Time seabed	40.57053	363.59166	1.23956	5.65239	1956.05724	6.95449	7.13606	1.38039	-195.98435	-132.98110	-1941.66580	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
israchz091121H	15	lGP044918.MP4	30108	rGP058419.MP4	412	43.87383	Time seabed	40.65117	342.43000	2.92485	1.99568	2244.56544	21.02387	17.48394	1.98377	-805.25263	1.03739	-2095.14705	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
israchz091121H	16	lGP054918.MP4	19009	rGP058419.MP4	21233	49.66322	Time seabed	46.44056	344.85100	1.04280	1.48580	1448.92499	11.61354	13.04102	5.51568	291.17063	-17.26661	-1419.26218	Tetraodontidae	Lagocephalus	guentheri	28209	1	AD	Passing			
israchz091121H	17	lGP054918.MP4	19009	rGP058419.MP4	21233	49.66322	Time seabed	46.44056	348.54171	4.29615	1.86233	2331.17978	24.59152	37.77870	7.13346	964.78618	101.51106	-2119.73637	Tetraodontidae	Lagocephalus	guentheri	28209	1	AD	Passing			
israchz091121H	18	lGP054918.MP4	19009	rGP058419.MP4	21233	49.66322	Time seabed	46.44056	356.52997	1.51428	3.04269	1799.79559	9.64091	14.61906	11.30707	-300.02950	-28.88436	-1774.37655	Tetraodontidae	Lagocephalus	guentheri	28209	1	AD	Passing			
israchz091121I	0	lGP013309.MP4	19618	rGP013665.MP4	20788	14.33043	Time seabed	0.00000	66.91917	0.63869	0.86093	1140.37649	8.72378	12.11784	21.68619	131.54471	-112.30277	-1127.18349	Nemipteridae	Nemipterus	randalli	5852	1	AD	Passing			
israchz091121I	1	lGP013309.MP4	19618	rGP013665.MP4	20788	14.33043	Time seabed	0.00000	66.17390	1.15918	3.38426	1575.06595	18.97173	3.42360	3.30329	499.11458	-114.39571	-1489.50697	Nemipteridae	Nemipterus	randalli	5852	1	AD	Passing			
israchz091121I	3	lGP023309.MP4	14571	rGP023665.MP4	15741	21.80261	Time seabed	7.47219	320.10412	1.87965	4.56053	2366.16876	7.79221	11.42650	12.82853	180.69341	-265.07934	-2344.32025	Carangidae	Seriola	dumerili	1005	1	AD	Passing			
israchz091121I	4	lGP073309.MP4	28459	rGP073665.MP4	29629	70.04192	Time seabed	55.71149	158.49063	1.42653	2.63807	1527.98872	12.78255	21.74524	4.54616	338.05875	2.74231	-1490.12022	Tetraodontidae	Lagocephalus	suezensis	55076	1	AD	Passing			
israchz091121I	5	lGP073309.MP4	28459	rGP073665.MP4	29629	70.04192	Time seabed	55.71149	143.59353	3.31882	3.09757	1738.16792	13.29794	55.09414	3.60853	394.50858	-64.85721	-1691.56266	Tetraodontidae	Lagocephalus	suezensis	55076	1	AD	Passing			
israchz091121I	6	lGP073309.MP4	28459	rGP073665.MP4	29629	70.04192	Time seabed	55.71149	115.63097	1.05301	1.91628	1367.33265	5.02056	19.54396	4.57926	-119.52465	-5.68083	-1362.08669	Tetraodontidae	Lagocephalus	suezensis	55076	1	AD	Passing			
israchz091121I	7	lGP073309.MP4	28459	rGP073665.MP4	29629	70.04192	Time seabed	55.71149	114.01425	0.71434	2.08615	1520.38392	0.57995	3.43149	8.04665	13.36023	-7.63713	-1520.30604	Tetraodontidae	Lagocephalus	suezensis	55076	1	AD	Passing			
israchz091121I	8	lGP073309.MP4	28459	rGP073665.MP4	29629	70.04192	Time seabed	55.71149	125.99352	2.33667	2.25781	1575.33158	4.87389	43.54633	11.86873	-120.21068	-58.85409	-1569.63536	Tetraodontidae	Lagocephalus	suezensis	55076	1	AD	Passing			
israchz091121I	9	lGP073309.MP4	28459	rGP073665.MP4	29629	70.04192	Time seabed	55.71149	104.25135	0.69806	3.21992	1252.83705	11.48488	7.68479	6.48362	-214.09255	-128.02528	-1227.75184	Tetraodontidae	Lagocephalus	suezensis	55076	1	AD	Passing			
israchz091121I	10	lGP073309.MP4	28459	rGP073665.MP4	29629	70.04192	Time seabed	55.71149	109.40526	2.93108	3.16749	1810.17660	21.02063	41.63873	3.04582	-637.27688	-124.46593	-1689.71173	Tetraodontidae	Lagocephalus	suezensis	55076	1	AD	Passing			
israchz091121I	12	lGP073309.MP4	28488	rGP073665.MP4	29658	70.04998	Time seabed	55.71955	102.63575	1.80516	5.91585	1513.23513	24.94039	31.74241	4.66915	634.33333	-69.17199	-1372.12136	Tetraodontidae	Lagocephalus	suezensis	55076	1	AD	Passing			
israchz091121J	0	lGP014919.MP4	22244	rGP018420.MP4	23189	15.06060	Time seabed	10.03808	39.17278	3.82644	0.54815	1939.92662	22.52099	55.46599	8.76938	-667.80107	-325.79411	-1791.98639	Labridae	Thalassoma	pavo	2500	1	AD	Passing			
israchz091121J	2	lGP024919.MP4	20556	rGP028420.MP4	21501	23.46678	Time seabed	18.44426	121.46882	2.26073	1.80344	4507.99860	2.55645	1.13432	1.94048	167.68039	-110.96715	-4503.51207	Serranidae	Serranus	scriba	1761	1	AD	Passing			
israchz091121J	4	lGP034919.MP4	1405	rGP038420.MP4	2350	27.01727	Time seabed	21.99475	98.16501	8.91176	1.23612	3951.86127	14.99487	22.46205	8.75255	-1020.92313	-56.31136	-3817.29649	Siganidae	Siganus	rivulatus	4545	1	AD	Passing			
israchz091121J	5	lGP034919.MP4	1405	rGP038420.MP4	2350	27.01727	Time seabed	21.99475	86.09577	8.17960	1.34365	3917.55220	17.55309	18.40968	8.36899	-1179.89264	-61.45248	-3735.14286	Siganidae	Siganus	rivulatus	4545	1	AD	Passing			
israchz091121J	6	lGP034919.MP4	1405	rGP038420.MP4	2350	27.01727	Time seabed	21.99475	73.77993	6.84928	0.95843	4160.51988	3.40433	17.80707	19.96383	-236.69342	70.81377	-4153.17797	Siganidae	Siganus	rivulatus	4545	1	AD	Passing			
israchz091121J	8	lGP034919.MP4	1492	rGP038420.MP4	2437	27.04146	Time seabed	22.01894	84.02339	7.89258	2.54851	3210.07886	27.64640	36.80744	8.72850	-1486.85144	-89.12266	-2843.57807	Siganidae	Siganus	rivulatus	4545	1	AD	Passing			
israchz091121J	9	lGP034919.MP4	1758	rGP038420.MP4	2703	27.11542	Time seabed	22.09290	70.95926	6.13968	0.98209	3320.36068	8.05598	23.65331	5.33877	462.88363	-47.52504	-3287.59413	Siganidae	Siganus	rivulatus	4545	1	AD	Passing			
israchz091121J	10	lGP034919.MP4	1758	rGP038420.MP4	2703	27.11542	Time seabed	22.09290	71.64757	5.31035	0.15335	3389.87499	2.86437	19.66904	2.79257	160.72464	-53.51146	-3385.63976	Siganidae	Siganus	rivulatus	4545	1	AD	Passing			
israchz091121J	13	lGP044919.MP4	6135	rGP048420.MP4	7080	37.20800	Time seabed	32.18549	40.87514	1.27558	0.32242	1816.95403	17.81482	13.60578	24.50291	68.10814	-551.69349	-1729.83165	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
israchz091121J	14	lGP044919.MP4	6462	rGP048420.MP4	7407	37.29893	Time seabed	32.27641	70.04937	2.31232	0.44579	1908.88552	15.16473	28.59388	9.79196	-67.39885	-494.78553	-1842.41380	Labridae	Thalassoma	pavo	2500	1	M	Passing			
israchz091121J	15	lGP044919.MP4	17659	rGP048420.MP4	18604	40.41232	Time seabed	35.38980	575.50351	4.71781	0.67454	2115.07602	15.91839	54.05815	10.44784	481.55160	323.45178	-2033.96990	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
israchz091121J	16	lGP044919.MP4	19154	rGP048420.MP4	20099	40.82801	Time seabed	35.80549	2423.48876	66.80328	9.22638	7350.33567	22.10852	89.56964	8.48970	-2609.21894	919.17070	-6809.88519	Myliobatidae	Rhinoptera	marginata	8976	3	AD	Passing			
israchz091121J	17	lGP044919.MP4	20679	rGP048420.MP4	21624	41.25204	Time seabed	36.22953	151.41443	1.36903	3.91100	1859.19196	12.56056	12.59967	3.72022	-231.15896	-331.72451	-1814.69532	Sparidae	Pagrus	caeruleostictus	4540	1	AD	Passing			
israchz091121J	18	lGP044919.MP4	20679	rGP048420.MP4	21624	41.25204	Time seabed	36.22953	127.27887	7.72426	2.03782	3901.92431	3.59898	21.96662	0.27883	-234.49919	-70.73157	-3894.22913	Sparidae	Pagrus	caeruleostictus	4540	1	AD	Passing			
israchz091121J	19	lGP054919.MP4	69	rGP058420.MP4	1014	44.39685	Time seabed	39.37434	171.93856	1.41122	1.70589	1651.91700	20.72906	17.32775	16.94928	443.54256	-380.96971	-1544.97957	Mullidae	Parupeneus	forsskali	10994	1	AD	Passing			
israchz091121J	20	lGP054919.MP4	80	rGP058420.MP4	1025	44.39991	Time seabed	39.37739	146.97924	2.23168	1.71339	1769.76724	14.42431	31.92494	1.92296	-82.57918	-433.04713	-1713.97986	Mullidae	Parupeneus	forsskali	10994	1	AD	Passing			
israchz091121J	21	lGP054919.MP4	100	rGP058420.MP4	1045	44.40547	Time seabed	39.38295	171.27129	2.63970	0.83944	1967.91089	12.08987	30.66335	12.46666	-135.29227	-389.33341	-1924.26317	Mullidae	Parupeneus	forsskali	10994	1	AD	Passing			
israchz091121J	22	lGP054919.MP4	105	rGP058420.MP4	1050	44.40686	Time seabed	39.38435	135.64788	1.97576	0.38936	1886.46231	14.96862	23.86244	5.96871	19.20177	-486.87580	-1822.44980	Mullidae	Parupeneus	forsskali	10994	1	AD	Passing			
