OpCode	ImagePtPair	Lx	Ly	Rx	Ry	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Code	Number
israchz091121J	8	89.008395	887.19252	342.903465	800.78318	lGP034919	1492	rGP038420	2437	27.04146	4545.0	1
israchz091121J	9	1633.12172	782.996265	1800.5508949999999	805.62804	lGP034919	1758	rGP038420	2703	27.11542	4545.0	1
israchz091121J	10	1417.56558	793.915885	1588.7723	803.0168249999999	lGP034919	1758	rGP038420	2703	27.11542	4545.0	1
israchz091121J	11	1581.65268	757.83364	1749.79014	777.37944	lGP034919	1758	rGP038420	2703	27.11542	4545	1
israchz091121J	12	1418.90241	794.45981	1587.7618	803.63178	lGP034919	1758	rGP038420	2703	27.11542	4545	4
israchz091121J	13	1632.0136400000001	1468.013085	1338.29171	1483.917755	lGP044919	6135	rGP048420	7080	37.208	10994.0	1
israchz091121J	14	1432.835255	1370.11589	1198.0839449999999	1361.4243	lGP044919	6462	rGP048420	7407	37.29893	2500.0	1
israchz091121J	15	1982.5918150000002	388.53271	1916.58657	405.48598000000004	lGP044919	17659	rGP048420	18604	40.41232	4761.0	1
israchz091121J	16	233.25393499999998	481.945795	736.15635	449.88972	lGP044919	19154	rGP048420	20099	40.82801	8976.0	3
israchz091121J	17	1225.03043	1185.55514	1000.5561399999999	1160.8598149999998	lGP044919	20679	rGP048420	21624	41.25204	4540.0	1
israchz091121J	18	1140.097585	811.0766349999999	1370.3756549999998	801.32897	lGP044919	20679	rGP048420	21624	41.25204	4540.0	1
israchz091121J	19	2201.5015750000002	1263.854205	1864.47429	1352.5869149999999	lGP054919	69	rGP058420	1014	44.39685	10994.0	1
israchz091121J	20	1433.9160550000001	1332.949535	1142.764955	1323.874765	lGP054919	80	rGP058420	1025	44.39991	10994.0	1
israchz091121J	21	1331.681005	1227.059815	1142.973765	1208.818695	lGP054919	100	rGP058420	1045	44.40547	10994.0	1
israchz091121J	22	1541.683105	1359.050465	1297.67996	1365.05607	lGP054919	105	rGP058420	1050	44.40686	10994.0	1
israchz091121J	23	2409.068205	1061.788785	2245.792235	1164.0	lGP054919	161	rGP058420	1106	44.42243	10994.0	1
israchz091121J	24	1314.1804849999999	1085.95514	1083.56558	1066.964485	lGP054919	204	rGP058420	1149	44.43439	10994.0	1
israchz091121J	25	1059.551945	1372.42056	560.720885	1285.51028	lGP054919	396	rGP058420	1341	44.48778	10994.0	1
israchz091121J	26	1529.93914	1076.8579450000002	1220.041975	1080.278505	lGP054919	27194	rGP058420	28139	51.93911	58.0	1
israchz091121J	27	1582.12592	1238.00561	1420.22141	1251.18131	lGP054919	27194	rGP058420	28139	51.93911	58.0	1
israchz091121J	28	1428.899265	1234.919625	1225.67786	1230.766355	lGP054919	27194	rGP058420	28139	51.93911	58.0	1
israchz091121J	29	1372.46275	1075.67103	1083.10598	1061.76262	lGP054919	27194	rGP058420	28139	51.93911	58	1
israchz091121J	30	1620.13012	1375.1028	1752.90346	1412.7028	lGP054919	27194	rGP058420	28139	51.93911	58	1
israchz091121J	31	2619.0052450000003	1157.1214949999999	2270.374605	1286.540185	lGP064919	26491	rGP068420	27436	60.61917	58.0	1
israchz091121J	32	2652.53095	885.91402	2655.76495	994.39252	lGP064919	26491	rGP068420	27436	60.61917	58	1
israchz131119A	0	1495.18258	908.74766	1698.24239	948.8878500000001	ldisrachz131119A	3658	rdisrachz131119A	9620	27.64373	10994.0	1
israchz131119A	1	1223.605455	925.74766	1356.5697799999998	938.42056	ldisrachz131119A	3658	rdisrachz131119A	9620	27.64373	10994.0	1
israchz131119A	2	849.3893	890.96262	895.933895	864.50467	ldisrachz131119A	3658	rdisrachz131119A	9620	27.64373	10994.0	1
israchz131119A	3	846.90661	941.5700899999999	920.5834199999999	917.42056	ldisrachz131119A	3658	rdisrachz131119A	9620	27.64373	10994.0	1
israchz131119A	4	766.751315	939.43925	798.931795	905.345795	ldisrachz131119A	3658	rdisrachz131119A	9620	27.64373	10994.0	1
israchz131119A	5	1050.17943	964.94579	1237.20881	965.22804	ldisrachz131119A	3658	rdisrachz131119A	9620	27.64373	10994	35
israchz131119A	6	906.2854150000001	1002.8878500000001	991.9947549999999	992.074765	ldisrachz131119A	3824	rdisrachz131119A	9786	27.68988	10994.0	1
israchz131119A	7	709.33998	1059.457945	777.019935	1026.84112	ldisrachz131119A	3824	rdisrachz131119A	9786	27.68988	10994.0	1
israchz131119A	8	2230.99685	1242.280375	1978.917105	1408.48598	ldisrachz131119A	27277	reisrachz131119A	1319	34.21112	26639.0	1
israchz131119A	9	1084.3893	995.345795	1159.543545	997.747665	leisrachz131119A	24540	reisrachz131119A	30502	42.32562	58.0	1
israchz131119A	10	759.78384	1005.35514	866.730325	979.915885	leisrachz131119A	24540	reisrachz131119A	30502	42.32562	58.0	1
israchz131119A	11	1684.9118600000002	893.906545	1310.233995	931.0654199999999	lfisrachz131119A	12280	rfisrachz131119A	18242	47.79219	4761.0	1
israchz131119A	12	1658.389295	1424.571965	1192.34103	1514.065425	liisrachz131119A	21248	riisrachz131119A	27210	76.91239	46334.0	1
israchz131119A	13	1619.90556	1418.87477	1129.26758	1491.58879	liisrachz131119A	21248	riisrachz131119A	27210	76.91239	46334	2
israchz260422A	0	1561.34103	1074.11215	1549.7334700000001	1098.8785050000001	lGP024947	11941	rGP028448	12731	21.07133	2500.0	1
israchz260422A	1	478.49737500000003	1146.2018699999999	366.275975	1054.829905	lGP034947	31394	rGP048448	264	35.35588	4540.0	1
israchz260422A	2	1312.7219300000002	1434.06729	974.4868799999999	1405.81869	lGP044947	7193	rGP048448	7983	37.50219	26639.0	1
israchz260422A	3	1309.874085	1122.542055	1231.9066149999999	1121.33645	lGP054947	8223	rGP058448	9013	46.66412	58.0	1
israchz260422A	4	1182.0986400000002	1095.570095	1137.87723	1082.90654	lGP054947	8241	rGP058448	9031	46.66912	58.0	1
israchz260422A	5	463.357815	1086.9813100000001	721.592865	1013.68224	lGP054947	8391	rGP058448	9181	46.71083	58.0	1
israchz260422A	6	994.0766	1220.04486	569.15425	1159.949535	lGP054947	26142	rGP058448	26932	51.6466	893.0	1
israchz260422A	7	1501.582375	1147.6317749999998	1154.19622	1152.2074750000002	lGP054947	26173	rGP058448	26963	51.65521	893.0	1
israchz260422A	8	1680.95383	1243.6972	1262.330535	1264.56075	lGP054947	26173	rGP058448	26963	51.65521	893.0	1
israchz260422A	9	1819.686255	1079.6373800000001	1548.1878299999998	1121.2878500000002	lGP054947	26173	rGP058448	26963	51.65521	893.0	1
israchz260422A	10	2193.0	1012.25234	2060.7785949999998	1095.3794349999998	lGP054947	26173	rGP058448	26963	51.65521	893.0	1
israchz260422A	11	2570.13326	987.0355099999999	2317.467995	1087.783175	lGP054947	26173	rGP058448	26963	51.65521	893.0	1
israchz260422A	12	1991.82371	1142.13084	837.01994	1150.65421	lGP054947	26173	rGP058448	26963	51.65521	893	4
israchz260422A	13	1854.21196	1032.7476649999999	1374.698845	1054.056075	lGP074947	1909	rGP078448	2699	62.65954	4761.0	1
israchz260422A	14	1217.225605	917.682245	922.1406099999999	904.8972	lGP074947	2703	rGP078448	3493	62.88032	4761.0	1
israchz260422A	15	1602.8363100000001	1039.42056	1754.486885	1074.0411199999999	lGP084947	12600	rGP088448	13390	74.50777	4581.0	1
israchz260422A	16	1421.333685	1008.79813	1587.017835	1026.75327	lGP084947	12637	rGP088448	13427	74.51805	4581.0	1
israchz260422B	0	1557.70829	153.42056	2076.94439	150.57944	lGP013336	14925	rGP013692	15881	13.02551	1005	1
israchz260422B	1	1670.995805	185.364485	2101.734525	171.75327	lGP013336	15075	rGP013692	16031	13.06722	1005.0	1
israchz260422B	2	1283.8258150000001	863.86355	1663.72298	879.37383	lGP033336	10415	rGP033692	11371	29.52255	2500.0	1
israchz260422B	3	1954.93809	661.98131	2494.03568	681.86916	lGP033336	24844	rGP033692	25800	33.53461	2497	3
israchz260422B	4	1722.27492	1227.364485	1651.3410250000002	1269.981305	lGP033336	31267	rGP043692	303	35.32056	1729.0	1
israchz260422B	5	406.78804	708.26729	916.4659	696.07477	lGP043336	31038	rGP053692	74	44.13242	4545	5
israchz260422B	6	1686.81952	205.48224	2207.87513	200.39065	lGP053336	13251	rGP053692	14207	48.06218	1706	1
israchz260422B	7	1721.28961	136.64112	2233.84575	125.37757	lGP053336	13251	rGP053692	14207	48.06218	1706	1
israchz260422B	8	1603.71354	168.45047	2108.24239	163.35888	lGP053336	13251	rGP053692	14207	48.06218	1706	1
israchz260422B	9	1868.14166	132.84299	2419.41763	113.50841	lGP053336	13251	rGP053692	14207	48.06218	1706	1
israchz260422B	10	1440.834205	88.06916000000001	1956.32004	79.99813	lGP053336	13909	rGP053692	14865	48.24514	1706.0	1
israchz260422B	11	1236.02938	1000.6467299999999	1353.87723	1000.1925249999999	lGP053336	16724	rGP053692	17680	49.02787	9224.0	1
israchz260422B	12	2203.43232	770.171965	2606.72823	810.01495	lGP053336	18781	rGP053692	19737	49.59983	4540.0	1
israchz260422B	13	1096.1836349999999	856.8542050000001	1362.0703050000002	853.7420549999999	lGP053336	19335	rGP053692	20291	49.75387	4540.0	1
israchz260422B	14	1927.44596	802.4243	2277.90346	832.480375	lGP053336	19335	rGP053692	20291	49.75387	4540.0	1
israchz260422B	15	664.750265	1328.93458	634.29171	1263.056075	lGP083336	23419	rGP083692	24375	77.51605	26639.0	1
israchz260422B	16	479.7765	1351.8485999999998	471.75131	1274.136445	lGP083336	23575	rGP083692	24531	77.55943	26639.0	1
israchz260422C	0	1571.8961199999999	1221.6729	1854.506825	1264.24299	lGP024948	30433	rGP028449	31141	26.21313	7797.0	1
israchz260422C	1	2289.9150099999997	919.84112	2293.64743	1007.84112	lGP074948	4775	rGP078449	5483	63.45645	4761.0	1
israchz260422C	2	1608.97377	1031.859815	1858.56558	1069.6542100000001	lGP074948	4804	rGP078449	5512	63.46451	4761.0	1
israchz260422C	3	1076.069255	1230.7476649999999	1237.90661	1207.476635	lGP074948	5015	rGP078449	5723	63.52318	4761.0	1
israchz260422D	0	1026.72823	1123.785045	468.47533999999996	1080.73832	lGP023337	22445	rGP023693	23168	23.99202	4761.0	1
israchz260422D	1	1053.666315	1025.0	433.487935	990.8878500000001	lGP023337	22870	rGP023693	23593	24.1102	4761.0	1
israchz260422D	2	1353.56978	1093.43925	748.63799	1079.60748	lGP023337	22870	rGP023693	23593	24.1102	4761	1
israchz260422D	3	2164.1815349999997	949.42056	1831.863585	989.4299100000001	lGP023337	22878	rGP023693	23601	24.11242	4761.0	1
israchz260422D	4	1279.0052449999998	1003.7383199999999	263.874085	968.71028	lGP023337	23193	rGP023693	23916	24.20001	4761.0	1
israchz260422D	5	2127.64481	1259.537385	2052.92025	1333.088785	lGP043337	27134	rGP043693	27857	43.04689	5016.0	1
israchz260422D	6	1585.05719	395.25234	748.34785	399.24298999999996	lGP053337	20759	rGP053693	21482	50.14982	4761.0	1
israchz260422D	7	825.456455	1258.158875	433.32529	1197.8971999999999	lGP073337	14314	rGP073693	15037	66.10882	893.0	1
israchz260422D	8	2508.931795	1102.2803749999998	2343.655825	1195.84112	lGP073337	14578	rGP073693	15301	66.18223	893.0	1
israchz260422E	0	2484.15215	1280.45981	2387.2203600000003	1430.5065450000002	lGP014949	8148	rGP018450	9305	11.14113	5852.0	1
israchz260422E	1	1854.2938100000001	1449.25981	1442.3462749999999	1494.8373849999998	lGP014949	8305	rGP018450	9462	11.18478	5852.0	1
israchz260422E	2	2349.10073	1301.25794	2161.43757	1427.89533	lGP014949	9559	rGP018450	10716	11.53347	5852	1
israchz260422E	3	473.94439	1371.6971950000002	369.30955	1245.5046750000001	lGP064949	31693	rGP078450	930	62.06561	893.0	1
israchz260422E	4	2081.20042	691.813085	1455.5634850000001	723.065425	lGP074949	19862	rGP078450	21019	67.65147	4761.0	1
israchz260422F	0	1229.5561400000001	1200.0299049999999	614.55719	1169.41682	lGP043338	26163	rGP043694	27027	42.7769	5852.0	1
israchz260422F	1	1568.0975899999999	1026.792525	1519.6191	1041.3850499999999	lGP043338	26163	rGP043694	27027	42.7769	5852.0	1
israchz260422F	2	1027.12277	1037.00935	720.68835	1019.96262	lGP043338	26163	rGP043694	27027	42.7769	5852	2
israchz260422F	3	752.209865	1200.44486	659.823715	1152.5046750000001	lGP043338	27227	rGP043694	28091	43.07275	893.0	1
israchz260422F	4	494.98636	1426.28972	249.55404	1326.42056	lGP043338	27323	rGP043694	28187	43.09945	893.0	1
israchz260422F	5	680.03148	1175.2542050000002	640.3662099999999	1128.3327100000001	lGP043338	27350	rGP043694	28214	43.10695	893.0	1
israchz260422F	6	1067.61175	1416.2635500000001	754.8698850000001	1370.97944	lGP043338	27469	rGP043694	28333	43.14004	893.0	1
israchz260422F	7	289.403985	646.353275	404.6957	638.22243	lGP083338	29105	rGP083694	29969	79.09707	4761.0	1
israchz260422G	0	2547.945435	1262.8785050000001	2319.5383	1397.83178	lGOPR4950	25202	rGOPR8451	26060	7.00756	1055.0	1
israchz260422G	1	2167.084995	1400.317755	1689.47219	1488.037385	lGP014950	7343	rGP018451	8201	10.9173	4444.0	1
israchz260422G	2	1250.29171	1197.914015	1084.98636	1182.73271	lGP064950	24981	rGP068451	25839	60.19931	4538.0	1
israchz260422G	3	1070.41448	915.1065450000001	1245.26548	901.213085	lGP064950	25091	rGP068451	25949	60.22989	4538.0	1
israchz260422G	4	975.16894	936.37383	1136.86149	915.2635499999999	lGP064950	25107	rGP068451	25965	60.23434	4538.0	1
israchz260422G	5	717.50262	1322.4243000000001	524.8740849999999	1231.8280399999999	lGP064950	25353	rGP068451	26211	60.30274	4538.0	1
israchz260422G	6	794.0965349999999	1258.48598	602.41763	1181.7570099999998	lGP064950	25452	rGP068451	26310	60.33027	4538.0	1
israchz260422H	0	2037.36516	1412.392525	1866.733475	1484.13084	lGP023339	23201	rGP023695	24025	24.20223	1055.0	1
israchz260422H	1	1511.86149	995.38318	1500.3431249999999	1009.1775700000001	lGP083339	18923	rGP083695	19747	76.26591	4444.0	1
israchz260422I	0	542.720885	1094.728975	625.55719	1021.1775700000001	lGP034951	25791	rGP038452	26933	33.79793	5852.0	1
israchz260422I	1	2520.6358849999997	1024.252335	2645.1248649999998	1153.7476649999999	lGP074951	14765	rGP078452	15907	66.23422	790.0	1
israchz260422I	2	2439.77125	1066.7196250000002	2552.5561399999997	1192.20561	lGP074951	14783	rGP078452	15925	66.23923	790.0	1
israchz260422I	3	2192.272825	1026.261685	2226.96957	1114.16822	lGP074951	14788	rGP078452	15930	66.24062	790.0	1
israchz260422I	4	2355.42078	986.4859799999999	2440.835255	1090.3738349999999	lGP074951	14788	rGP078452	15930	66.24062	790.0	1
israchz260422J	0	2503.966425	1244.411215	1586.08185	1312.5981299999999	lGP033340	5283	rGP033696	6274	28.09557	4538.0	1
israchz260422J	1	2075.525705	1416.2990650000002	1215.46695	1456.0747649999998	lGP033340	7882	rGP033696	8873	28.81823	4538.0	1
israchz260422J	2	2137.238195	1069.26168	1457.453305	1112.654205	lGP043340	11730	rGP043696	12721	38.76373	4538.0	1
israchz260422J	3	2675.62644	1360.8972	1571.89507	1485.90654	lGP043340	11765	rGP043696	12756	38.77346	4538	1
israchz260521A	0	777.847845	776.37383	546.190975	756.46729	lGOPR3274	14413	rGOPR3631	13494	4.00761	4613.0	1
israchz260521A	1	1026.825815	818.280375	805.809025	806.897195	lGOPR3274	14413	rGOPR3631	13494	4.00761	4613.0	1
israchz260521A	2	1269.41973	732.33645	1119.33683	733.028035	lGOPR3274	14413	rGOPR3631	13494	4.00761	4613.0	1
israchz260521A	3	1214.80063	794.13084	987.3997899999999	787.719625	lGOPR3274	14413	rGOPR3631	13494	4.00761	4613.0	1
israchz260521A	4	1223.312695	887.88785	1002.29591	882.897195	lGOPR3274	14413	rGOPR3631	13494	4.00761	4613.0	1
israchz260521A	5	1379.36726	829.64486	1221.481635	831.75701	lGOPR3274	14413	rGOPR3631	13494	4.00761	4613.0	1
israchz260521A	6	1387.87933	882.20561	1198.78279	886.4485999999999	lGOPR3274	14413	rGOPR3631	13494	4.00761	4613.0	1
israchz260521A	7	1603.996855	677.0280399999999	1535.8761800000002	686.0280399999999	lGOPR3274	14413	rGOPR3631	13494	4.00761	4613.0	1
israchz260521A	8	1815.379855	700.46729	1880.614905	717.9906550000001	lGOPR3274	14413	rGOPR3631	13494	4.00761	4613.0	1
israchz260521A	9	1669.96537	895.794395	1476.29171	909.766355	lGOPR3274	14413	rGOPR3631	13494	4.00761	4613.0	1
israchz260521A	10	1787.715635	753.7383199999999	1664.975865	770.5514000000001	lGOPR3274	14413	rGOPR3631	13494	4.00761	4613.0	1
israchz260521A	11	1492.63064	785.700935	1332.295905	785.46729	lGOPR3274	14413	rGOPR3631	13494	4.00761	4613.0	1
israchz260521A	12	1772.1101749999998	838.97196	1652.207765	857.205605	lGOPR3274	14413	rGOPR3631	13494	4.00761	4613.0	1
israchz260521A	13	1519.360965	999.22243	1326.69465	1009.721495	lGOPR3274	22131	rGOPR3631	21212	6.15365	2500.0	1
israchz260521A	14	575.27387	1170.542055	183.009445	1103.009345	lGP013274	6329	rGP013631	5410	10.63535	58.0	1
israchz260521A	15	642.418675	941.4243	657.05666	911.302805	lGP013274	7508	rGP013631	6589	10.96317	2500.0	1
israchz260521A	16	381.32004	712.61121	768.13536	702.75327	lGP023274	11685	rGP023631	10766	21.00015	10994	1
israchz260521A	17	1249.41868	743.27103	1571.6358850000001	750.04673	lGP023274	17078	rGP023631	16159	22.4997	6470.0	1
israchz260521A	18	2520.7890850000003	802.51028	2413.43232	849.4747649999999	lGP023274	31501	rGP023631	30582	26.51009	6625.0	1
israchz260521A	19	88.300105	1018.1813050000001	229.95803	954.0859800000001	lGP033274	1000	rGP033631	81	26.90466	6625.0	1
israchz260521A	20	1839.14271	330.635515	2114.89297	321.31776	lGP053274	3850	rGP053631	2931	45.44818	1706.0	1
israchz260521A	21	1984.578175	251.349535	2282.993705	232.53645	lGP053274	3850	rGP053631	2931	45.44818	1706.0	1
israchz260521A	22	2005.503675	427.899065	2275.639035	428.60373500000003	lGP053274	3850	rGP053631	2931	45.44818	1706.0	1
israchz260521A	23	1952.145855	362.14392499999997	2258.403985	354.77756999999997	lGP053274	3850	rGP053631	2931	45.44818	1706.0	1
israchz260521A	24	2199.81112	343.86542	2473.7240300000003	330.56449	lGP053274	3850	rGP053631	2931	45.44818	1706.0	1
israchz260521A	25	2095.220355	410.57009500000004	2429.101785	407.476635	lGP053274	3850	rGP053631	2931	45.44818	1706.0	1
israchz260521A	26	2111.99895	239.78691500000002	2387.624345	214.44486	lGP053274	3850	rGP053631	2931	45.44818	1706.0	1
israchz260521A	27	2291.66842	181.15327	2640.72613	138.519625	lGP053274	3850	rGP053631	2931	45.44818	1706.0	1
israchz260521A	28	2298.5414499999997	334.05046500000003	2636.948585	313.35888	lGP053274	3850	rGP053631	2931	45.44818	1706.0	1
israchz260521A	29	2203.90451	346.04673	2474.17419	340.14019	lGP053274	3850	rGP053631	2931	45.44818	1706	9
israchz260521A	30	2078.0839450000003	437.45421	2543.2182549999998	438.89346	lGP053274	4641	rGP053631	3722	45.66812	1706.0	1
israchz260521A	31	1114.07975	530.28972	1579.12802	538.60748	lGP053274	5479	rGP053631	4560	45.90113	4613	27
israchz260521A	32	514.04932	509.63551	801.965375	512.1028	lGP053274	29768	rGP053631	28849	52.65482	9224.0	1
israchz260521A	33	834.71563	384.261685	835.66422	411.252335	lGP063274	2072	rGP063631	1153	53.82933	1005.0	1
israchz260521A	34	906.490035	617.1663550000001	1041.1699899999999	617.4242999999999	lGP063274	4486	rGP063631	3567	54.50056	10994.0	1
israchz260521A	35	138.58867	681.8373799999999	423.20567	659.080375	lGP063274	16271	rGP063631	15352	57.77744	1708.0	1
israchz260521A	36	85.703045	688.95888	368.667365	665.48972	lGP063274	16271	rGP063631	15352	57.77744	1708.0	1
israchz260521A	37	65.870935	738.33458	362.76495	709.880375	lGP063274	16271	rGP063631	15352	57.77744	1708.0	1
israchz260521A	38	823.7439649999999	325.30841	646.9171	349.457945	lGP063274	17009	rGP063631	16090	57.98265	4761.0	1
israchz260521A	39	1451.055615	732.2056050000001	1611.415525	746.682245	lGP063274	17318	rGP063631	16399	58.06857	4761.0	1
israchz260521A	40	994.314795	494.5514	1130.32844	500.46729000000005	lGP063274	17509	rGP063631	16590	58.12167	4761.0	1
israchz260521B	0	153.99056	1287.2785	244.59601	1147.38879	lGOPR4884	18548	rGOPR8386	19230	5.15737	26639	1
israchz260521B	1	1214.68311	1148.99626	1119.387195	1133.151405	lGOPR4884	18755	rGOPR8386	19437	5.21493	1353.0	1
israchz260521B	2	81.453305	1273.7925249999998	146.852045	1132.37383	lGOPR4884	19896	rGOPR8386	20578	5.53219	58.0	1
israchz260521B	3	1460.459605	1140.515885	1345.75131	1150.7981300000001	lGOPR4884	20225	rGOPR8386	20907	5.62367	58.0	1
israchz260521B	4	816.19517	1090.4747699999998	795.989505	1039.86355	lGOPR4884	20282	rGOPR8386	20964	5.63952	58.0	1
israchz260521B	5	907.8079749999999	1077.73271	874.75236	1037.19252	lGOPR4884	26251	rGOPR8386	26933	7.29924	10994.0	1
israchz260521B	6	969.193075	1058.0299049999999	977.926545	1027.22243	lGOPR4884	26251	rGOPR8386	26933	7.29924	10994.0	1
israchz260521B	7	1951.70514	1083.2429900000002	1405.040925	1127.36449	lGP064884	6581	rGP068386	7263	55.08308	4761.0	1
israchz260521B	8	2264.20986	843.81308	2247.18573	920.52336	lGP064884	6741	rGP068386	7423	55.12757	4761	1
